timestamp;prob_pause;prob_plank;prob_pull-up;prob_push-up;prob_squat
17:57:26.1764781046;0.015060347662074314;0;3.153484158247011e-07;0.9849393367767334;2.1277643535988489e-10
17:57:26.1764781046;0.3385393383559787;0;3.4111667446268257e-06;0.6614571213722229;9.895764208067703e-09
17:57:27.1764781047;0.016469470318231316;0;3.829179331660271e-05;0.9834921956062317;4.228222039159846e-08
17:57:27.1764781047;0.002576892079233062;0;6.985112850088626e-05;0.997353196144104;6.064816204798262e-08
17:57:28.1764781048;0.003825985659822173;0;7.004909548413707e-06;0.996167004108429;5.322200458124371e-09
17:57:28.1764781048;0.012299952538988634;0;3.3358119253534824e-05;0.9876666069030762;2.2834036883523368e-08
17:57:29.1764781049;0.007408898997898206;0;7.426789670716971e-05;0.9925166964530945;1.7443010591478014e-08
17:57:29.1764781049;0.0013682862662598438;0;2.6631843866198324e-05;0.9986051917076111;9.3915524246313e-09
17:57:30.1764781050;0.007234417293883411;0;2.8612857931875624e-05;0.9927369356155396;3.423264516300151e-08
17:57:30.1764781050;0.001882846148362205;0;1.5855997844482772e-05;0.9981012940406799;3.8131133806018624e-09
17:57:31.1764781051;0.022225327882990698;0;3.1277206289814785e-05;0.97774338722229;7.688429448649003e-09
17:57:32.1764781052;0.00444099302311507;0;2.3675456759519875e-05;0.9955352544784546;1.7437026045286075e-08
17:57:32.1764781052;0.026166706723913746;0;4.142257694184082e-06;0.9738292694091797;8.185019884088263e-10
17:57:33.1764781053;0.014770551201261917;0;6.5011863625841215e-06;0.9852228164672852;1.1935800792173268e-08
17:57:33.1764781053;0.011291029522766394;0;3.965079940826399e-06;0.9887049794197083;1.4518687407871766e-07
17:57:34.1764781054;0.026013841753849576;0;5.716299256164348e-06;0.9739805459976196;1.515856418166095e-08
17:57:34.1764781054;0.09557301712291055;0;6.719506018271204e-06;0.9044202566146851;6.756386117245938e-09
17:57:35.1764781055;0.5174477119924177;0;6.249726720852777e-05;0.4824894070625305;3.836778432741994e-07
17:57:35.1764781055;0.4692962882127176;0;1.935265117936069e-06;0.5306998491287231;1.8677887965168338e-06
17:57:36.1764781056;0.907551699148371;0;3.888571882271208e-07;0.09244751930236816;6.311106517387088e-07
17:57:36.1764781056;0.9926532140667899;0;2.627923656461917e-08;0.007346704136580229;5.551739334919148e-08
17:57:37.1764781057;0.9966082904579103;0;2.8327409751227606e-08;0.003389573423191905;2.2270007775659906e-06
17:57:37.1764781057;0.9958985141126497;0;1.2798683002301914e-08;0.004040461499243975;6.101158942328766e-05
17:57:38.1764781058;0.999794165546243;0;3.386324110010719e-09;3.8427595427492633e-05;0.00016740347200538963
17:57:38.1764781058;0.9995839366339112;0;7.292292139027268e-07;2.769019431525521e-07;0.0004149976302869618
17:57:39.1764781059;0.9959439016039369;0;1.4863461501590791e-06;7.735135113762226e-06;0.004046876914799213
17:57:39.1764781059;0.9999840112150586;0;4.409050191611641e-08;8.479500479552371e-07;1.5096744391485117e-05
17:57:40.1764781060;0.999995773316738;0;1.1643140673811558e-08;1.9719266219908604e-07;3.958242814405821e-06
17:57:40.1764781060;0.9999606146170024;0;9.248567067743352e-08;4.093793450010708e-06;3.5079894587397575e-05
17:57:41.1764781061;0.9998623981059112;0;4.422650334845457e-08;3.354870386829134e-06;0.00013414319255389273
17:57:41.1764781061;0.9981976655582514;0;3.121957377061335e-07;1.1638298929028679e-05;0.0017905031563714147
17:57:42.1764781062;0.9986588165907904;0;3.5193389180676604e-07;1.683513073658105e-05;0.0013241155538707972
17:57:42.1764781062;0.9999995565574368;0;1.2335364951709948e-09;5.370024425133124e-09;4.3683900230462314e-07
17:57:43.1764781063;0.999999826057675;0;4.6756022664684593e-11;1.2995551856853638e-10;1.1416096867833403e-07
17:57:43.1764781063;0.005819586387193709;0;6.065030078161726e-08;3.126908509898385e-08;0.99418044090271
17:57:44.1764781064;0.026371388664774287;0;2.0857580551592036e-08;6.951206898975215e-08;0.9736285209655762
17:57:44.1764781064;0.0058674574077164365;0;1.0659260141210325e-08;1.3164712875379792e-08;0.9941324591636658
17:57:45.1764781065;0.029229412922092024;0;1.3307476365298498e-07;3.535919290698075e-08;0.9707704186439514
17:57:45.1764781065;0.006309147156381201;0;2.1629349422624955e-09;2.330158954677586e-09;0.9936909675598145
17:57:46.1764781066;0.00023204081673244836;0;2.9740782753195916e-11;3.5637309075964296e-11;0.9997679591178894
17:57:46.1764781066;0.0014423123520946879;0;2.875443494421148e-10;5.546358372576776e-10;0.9985576272010803
17:57:47.1764781067;0.0038197008075171457;0;2.3953377059626746e-09;8.529312811589307e-10;0.996180534362793
17:57:47.1764781067;0.0003531573239530239;0;3.955709024228149e-11;1.5678411346975452e-10;0.999646782875061
17:57:48.1764781068;0.0018972750413261963;0;2.8979574295817656e-10;1.1672349198299514e-10;0.9981027245521545
17:57:48.1764781068;0.00040477302963748407;0;4.662363273233439e-10;1.646795810827939e-09;0.9995953440666199
17:57:49.1764781069;0.005626081237308789;0;4.45845915741927e-10;7.371944166223443e-10;0.9943740367889404
17:57:50.1764781070;0.0002755520166384251;0;2.6114480369821003e-11;2.3004367855072871e-10;0.9997244477272034
17:57:50.1764781070;0.00020855472379166518;0;1.8572035576092105e-10;1.7425570986162597e-09;0.9997914433479309
17:57:51.1764781071;0.005386878157207509;0;6.655848316938773e-09;4.167809652955157e-09;0.9946132302284241
17:57:51.1764781071;0.0005463950797809369;0;4.1706646469741315e-10;2.818086319855695e-10;0.999453604221344
17:57:52.1764781072;0.001259500052891216;0;2.783692720775832e-10;5.417488235792689e-09;0.9987407326698303
17:57:52.1764781072;0.00465524001929285;0;5.665395930165573e-10;1.3804151155483169e-09;0.9953446984291077
17:57:53.1764781073;0.026078037618254002;0;7.2868555633931464e-09;4.630850425346722e-10;0.9739219546318054
17:57:53.1764781073;0.05273067049766933;0;5.639596345474729e-09;3.374758250629384e-09;0.9472692012786865
17:57:54.1764781074;0.005272885724117771;0;7.483102137939568e-09;3.169283502302278e-08;0.9947273135185242
17:57:54.1764781074;0.20892956472226487;0;1.1609662564637802e-08;2.1999523980298363e-08;0.7910704016685486
17:57:55.1764781075;0.17194555662646493;0;5.314915370036033e-07;2.0223215102532777e-08;0.828053891658783
17:57:55.1764781075;0.9985925209302877;0;1.1326137610012665e-05;1.1385810466890689e-05;0.0013848863309249282
17:57:56.1764781076;0.9996879058651302;0;2.592638793430524e-06;2.9141208415239817e-06;0.0003067065845243633
17:57:56.1764781076;0.9998518959320108;0;8.423420467806864e-07;4.461555363377556e-06;0.00014274056593421847
17:57:57.1764781077;0.9998374372163994;0;3.516295805638947e-07;2.5428980734432116e-06;0.00015960865130182356
17:57:57.1764781077;0.9998299249955949;0;5.648459477924916e-07;3.2840091535035754e-06;0.0001663453585933894
17:57:58.1764781078;0.9997534349304829;0;6.06586070261983e-07;3.0970591069490183e-06;0.0002428018196951598
17:57:58.1764781078;0.9999074159915153;0;7.111090098987916e-07;2.9437007924570935e-06;8.904840797185898e-05
17:57:59.1764781079;0.9999990415544815;0;6.448102496392494e-09;2.858602421440537e-08;7.445974574693537e-07
17:57:59.1764781079;0.9999982866032329;0;6.615407777132987e-09;5.07391240134325e-09;1.820916736505751e-06
17:58:00.1764781080;0.025432873606916928;0;9.055541028146763e-08;9.934475286854649e-08;0.9745668172836304
17:58:00.1764781080;0.018590942895301055;0;9.992130856062431e-08;6.31213481483428e-08;0.9814088940620422
17:58:01.1764781081;0.9493800055717863;0;8.805255902188946e-07;5.9316928258112966e-08;0.05061917379498482
17:58:01.1764781081;0.02026076297460122;0;1.8663595824364165e-07;2.18869359969176e-07;0.9797388315200806
